INVOICE_ID,BOOKED_REVENUE,PROFIT_CENTER,POSTING_DATE,OPPORTUNITY_ID
INV-d1778ed6,239390.93,PC_SIBG_EMEA,2021-11-03,OPP-11b461e9
INV-f3367455,202872.75,PC_SIBG_EMEA,2021-10-27,OPP-9912316a
INV-e3b4bfbc,220401.41,PC_SIBG_EMEA,2021-11-04,OPP-b113d50b
INV-92fea421,385942.62,PC_SIBG_EMEA,2021-10-31,OPP-cff2b1c4
INV-43d663e4,165244.21,PC_SIBG_EMEA,2021-10-29,OPP-5ae1dbad
INV-23dae76c,238213.09,PC_SIBG_EMEA,2021-10-28,OPP-ad6ecc57
INV-c1e80334,121921.34,PC_SIBG_EMEA,2021-10-18,OPP-193e4783
INV-c11003ac,135149.93,PC_SIBG_EMEA,2021-11-10,OPP-9342a09f
INV-46bb2f6f,301505.28,PC_SIBG_EMEA,2021-11-02,OPP-96add4df
INV-06949ee8,207845.43,PC_SIBG_EMEA,2021-10-27,OPP-eba900e1
INV-f2bb7756,173281.18,PC_SIBG_EMEA,2021-11-02,OPP-57d337d3
INV-26df8145,309522.78,PC_SIBG_EMEA,2021-10-31,OPP-702ba49f
INV-053d3852,258039.3,PC_SIBG_EMEA,2021-11-07,OPP-05c8234b
INV-f5079805,197636.93,PC_SIBG_EMEA,2021-11-02,OPP-bd90b81a
INV-900d3716,174993.37,PC_SIBG_EMEA,2021-11-02,OPP-6d268b37
INV-ed070336,170117.78,PC_SIBG_EMEA,2021-11-13,OPP-a84554c3
INV-80216953,198150.13,PC_SIBG_EMEA,2021-11-08,OPP-979aa051
INV-420b8945,223485.71,PC_SIBG_EMEA,2021-11-05,OPP-a39c9ec6
INV-a02b009e,192692.36,PC_SIBG_EMEA,2021-11-14,OPP-eb2ec80e
INV-54e80ad8,108718.09,PC_SIBG_EMEA,2021-11-13,OPP-2edc017e
INV-9d049529,245796.1,PC_SIBG_EMEA,2021-11-05,OPP-a52fc3ec
INV-674d80ae,161990.9,PC_SIBG_EMEA,2021-11-20,OPP-508850d3
INV-1ccd6b6c,256515.85,PC_SIBG_EMEA,2021-12-01,OPP-07e67cb0
INV-52ad4e84,156933.92,PC_SIBG_EMEA,2021-04-11,OPP-6cd6f011
INV-cd2a35ee,193859.63,PC_SIBG_EMEA,2021-04-11,OPP-dff389aa
INV-7393b616,196948.9,PC_SIBG_EMEA,2021-04-10,OPP-7066e289
INV-c91b06a1,165081.34,PC_SIBG_EMEA,2021-04-10,OPP-c8ebe27a
INV-602abd58,211640.71,PC_SIBG_EMEA,2021-04-06,OPP-47f53019
INV-05e8763f,192857.6,PC_SIBG_EMEA,2021-04-15,OPP-f3d04ffb
INV-f54d4b5c,160069.08,PC_SIBG_EMEA,2021-04-01,OPP-695e5ea9
INV-d2a8ee9b,236748.28,PC_SIBG_EMEA,2021-04-13,OPP-d7f34368
INV-9f0a35a3,199527.43,PC_SIBG_EMEA,2021-04-11,OPP-4739cc7b
INV-759c07bf,221594.48,PC_SIBG_EMEA,2021-04-05,OPP-de70bd30
INV-59f1edb5,226404.1,PC_SIBG_EMEA,2021-04-04,OPP-1036708d
INV-41fe8f05,215558.93,PC_SIBG_EMEA,2021-04-18,OPP-c9ce44bd
INV-fb00a4b9,246886.84,PC_SIBG_EMEA,2021-04-04,OPP-c8acffcf
INV-fef09b55,267127.15,PC_SIBG_EMEA,2021-04-05,OPP-002c4c22
INV-a76c9591,231697.38,PC_SIBG_EMEA,2021-04-14,OPP-4d470ed6
INV-d172d3b1,245227.67,PC_SIBG_EMEA,2021-04-08,OPP-a0279a18
INV-a51c8a68,278002.78,PC_SIBG_EMEA,2021-04-18,OPP-b4258e19
INV-bd39cf7d,255553.39,PC_SIBG_EMEA,2021-04-09,OPP-dc3f42e0
INV-3275fe69,225283.6,PC_SIBG_EMEA,2021-04-10,OPP-9033da65
INV-df717f33,232538.75,PC_SIBG_EMEA,2021-04-13,OPP-368acd40
INV-c0364a14,238892.72,PC_SIBG_EMEA,2021-04-28,OPP-16312fc6
INV-dd29dfb0,232431.69,PC_SIBG_EMEA,2021-04-12,OPP-59fe3d53
INV-bb38a690,248394.3,PC_SIBG_EMEA,2021-04-17,OPP-3f87dfc2
INV-291f8c28,248002.59,PC_SIBG_EMEA,2021-04-22,OPP-3db788a6
INV-7fbebf58,249795.82,PC_SIBG_EMEA,2021-04-11,OPP-fca45567
INV-e9af9c82,201750.41,PC_SIBG_EMEA,2021-04-13,OPP-c536c66e
INV-8b2efe8d,211952.8,PC_SIBG_EMEA,2021-04-20,OPP-0a3217d2
INV-64c68a82,182355.71,PC_SIBG_EMEA,2021-04-13,OPP-9db54283
INV-4f2b5087,275369.03,PC_SIBG_EMEA,2021-04-12,OPP-3404c02a
INV-a4653880,193903.01,PC_SIBG_EMEA,2021-04-20,OPP-3d175712
INV-7b9811ec,278574.68,PC_SIBG_EMEA,2021-04-25,OPP-f3f8dea4
INV-ea9db1d4,215141.97,PC_SIBG_EMEA,2021-04-24,OPP-5f32d5d8
INV-2bb00f09,351405.98,PC_SIBG_EMEA,2021-04-25,OPP-c57c7498
INV-8011e58b,225838.7,PC_SIBG_EMEA,2021-04-30,OPP-4350ab06
INV-1c328f89,209394.44,PC_SIBG_EMEA,2021-05-04,OPP-7fe670f3
INV-e1a998ab,143250.89,PC_SIBG_EMEA,2021-04-30,OPP-b90800f3
INV-1a68566e,185023.7,PC_SIBG_EMEA,2021-04-27,OPP-dce8e1c5
INV-6bcb8339,177709.33,PC_SIBG_EMEA,2021-04-27,OPP-266bf2ea
INV-f34ade7b,154735.26,PC_SIBG_EMEA,2021-04-26,OPP-b6ca1127
INV-f62489e0,273443.01,PC_SIBG_EMEA,2021-04-28,OPP-0d7bec04
INV-7f2e4e39,189516.22,PC_SIBG_EMEA,2021-05-02,OPP-66a302d6
INV-a797edc0,229210.95,PC_SIBG_EMEA,2021-05-03,OPP-9055a36f
INV-563944a9,198177.87,PC_SIBG_EMEA,2021-05-02,OPP-7e4ce29f
INV-b5f43f50,199564.29,PC_SIBG_EMEA,2021-05-02,OPP-268b84b6
INV-45dd7571,168144.17,PC_SIBG_EMEA,2021-05-04,OPP-bcf2fc3b
INV-473e0cd4,174689.69,PC_SIBG_EMEA,2021-05-08,OPP-0f554896
INV-b2c72514,269311.24,PC_SIBG_EMEA,2021-05-13,OPP-e5b4a1ae
INV-1373e00e,229498.62,PC_SIBG_EMEA,2021-04-30,OPP-1877bc06
INV-057e175a,273096.01,PC_SIBG_EMEA,2021-05-10,OPP-a995ecc3
INV-39899fb6,222734.95,PC_SIBG_EMEA,2021-04-29,OPP-cd0254db
INV-2b8d9c35,284698.75,PC_SIBG_EMEA,2021-05-13,OPP-3bcdf203
INV-c5ab4ea2,202140.75,PC_SIBG_EMEA,2021-05-08,OPP-1ee89a4c
INV-b609ab77,175927.14,PC_SIBG_EMEA,2021-05-02,OPP-1eb2a7b8
INV-0259af88,234819.33,PC_SIBG_EMEA,2021-05-11,OPP-b266986c
INV-1f124674,184271.51,PC_SIBG_EMEA,2021-05-09,OPP-f7e9101d
INV-08e49fc3,320895.07,PC_SIBG_EMEA,2021-05-08,OPP-fd9cfbb0
INV-4ed79dcd,214661.89,PC_SIBG_EMEA,2021-05-03,OPP-bf8211bc
INV-8af2fb4f,349893.87,PC_SIBG_EMEA,2021-05-06,OPP-f004e897
INV-f413b85e,320154.14,PC_SIBG_EMEA,2021-05-14,OPP-10813d45
INV-b81a859e,187925.66,PC_SIBG_EMEA,2021-05-10,OPP-92ea1324
INV-bf656ffb,263075.03,PC_SIBG_EMEA,2021-05-18,OPP-6d39da75
INV-a2061a8f,165479.08,PC_SIBG_EMEA,2021-05-22,OPP-e2280fe3
INV-39fa1c31,182742.16,PC_SIBG_EMEA,2021-05-21,OPP-4b8c031f
INV-19deb5d9,271413.98,PC_SIBG_EMEA,2021-05-13,OPP-620d4a1f
INV-24a8b3f9,247282.98,PC_SIBG_EMEA,2021-05-27,OPP-3fc825ac
INV-b57c656e,224792.95,PC_SIBG_EMEA,2021-05-21,OPP-5beec570
INV-6a9090f2,153563.67,PC_SIBG_EMEA,2021-05-17,OPP-e550d736
INV-289b2b8a,264839.6,PC_SIBG_EMEA,2021-05-20,OPP-443b1d0f
INV-8ea516a2,299004.43,PC_SIBG_EMEA,2021-05-19,OPP-93608edf
INV-d7e7adb1,174347.6,PC_SIBG_EMEA,2021-05-24,OPP-3c8e9d78
INV-db50c511,206856.23,PC_SIBG_EMEA,2021-05-14,OPP-b357f3f9
INV-7fb350e7,384039.47,PC_SIBG_EMEA,2021-05-23,OPP-d631c383
INV-5edb3528,334673.95,PC_SIBG_EMEA,2021-05-28,OPP-ce7334f2
INV-15f85e91,246282.63,PC_SIBG_EMEA,2021-05-29,OPP-c63ce21d
INV-ff578aec,275700.33,PC_SIBG_EMEA,2021-05-24,OPP-b45c9a54
INV-4d3fbde3,277758.67,PC_SIBG_EMEA,2021-05-23,OPP-b509f08a
INV-79c9193e,175986.39,PC_SIBG_EMEA,2021-05-26,OPP-d08012b8
INV-6ed836ce,189875.22,PC_SIBG_EMEA,2021-06-01,OPP-a3bfe403
INV-2d4089f6,187247.11,PC_SIBG_EMEA,2021-06-10,OPP-ab86bafd
INV-d1085f9b,214713.01,PC_SIBG_EMEA,2021-06-06,OPP-115affac
INV-7084dacc,225899.64,PC_SIBG_EMEA,2021-06-01,OPP-8bc83a02
INV-d53ada3a,262075.41,PC_SIBG_EMEA,2021-06-04,OPP-51976e75
INV-715cce9d,199114.98,PC_SIBG_EMEA,2021-06-01,OPP-9d17d218
INV-b93d8fc4,203657.75,PC_SIBG_EMEA,2021-05-30,OPP-e3c6dedb
INV-af327d99,213257.71,PC_SIBG_EMEA,2021-06-07,OPP-68c690b2
INV-62089fcc,203062.3,PC_SIBG_EMEA,2021-06-07,OPP-3ccff6eb
INV-e1399466,250099.4,PC_SIBG_EMEA,2021-06-04,OPP-a97a2846
INV-2a0cb98c,269952.37,PC_SIBG_EMEA,2021-06-19,OPP-fa207403
INV-55d55fa6,238022.78,PC_SIBG_EMEA,2021-05-30,OPP-788fd0cd
INV-9b512d42,195556.94,PC_SIBG_EMEA,2021-06-06,OPP-2f546033
INV-c36ec876,349564.24,PC_SIBG_EMEA,2021-06-11,OPP-7092d401
INV-dcc23c0d,187952.01,PC_SIBG_EMEA,2021-06-09,OPP-c0927b74
INV-14d7cb61,242836.42,PC_SIBG_EMEA,2021-06-13,OPP-c1a72883
INV-95b8b74b,215739.88,PC_SIBG_EMEA,2021-06-07,OPP-891778e8
INV-bdee0ddf,236672.3,PC_SIBG_EMEA,2021-06-07,OPP-6511e61a
INV-7788e910,292050.97,PC_SIBG_EMEA,2021-06-15,OPP-2acb4fbd
INV-3feeb5ed,254510.24,PC_SIBG_EMEA,2021-06-07,OPP-fcffe9e3
INV-a27e6d51,225908.15,PC_SIBG_EMEA,2021-06-12,OPP-51db1a37
INV-f7062f38,172518.58,PC_SIBG_EMEA,2021-06-22,OPP-db4bb8eb
INV-c796ae02,216070.8,PC_SIBG_EMEA,2021-06-23,OPP-952a5345
INV-8527d840,231977.99,PC_SIBG_EMEA,2021-06-11,OPP-493d6196
INV-dce49b17,236847.01,PC_SIBG_EMEA,2021-06-09,OPP-9be4f19f
INV-f9a6dbf2,254131.35,PC_SIBG_EMEA,2021-06-22,OPP-bee975da
INV-9260f03b,244608.02,PC_SIBG_EMEA,2021-06-19,OPP-cb2cc805
INV-aa86e1e0,224531.97,PC_SIBG_EMEA,2021-06-19,OPP-1924c644
INV-8dcbd116,257176.12,PC_SIBG_EMEA,2021-06-16,OPP-52246d05
INV-a27571a0,238482.41,PC_SIBG_EMEA,2021-06-19,OPP-361db014
INV-4298be86,289504.58,PC_SIBG_EMEA,2021-06-18,OPP-0e63813e
INV-9d7c00db,178860.72,PC_TEBG_NA,2024-10-15,OPP-1fb621ae
INV-1a6dd022,184595.99,PC_TEBG_NA,2024-10-23,OPP-797e3984
INV-e12fe15d,176507.93,PC_TEBG_NA,2024-10-18,OPP-b0588256
INV-6812ea07,271655.97,PC_TEBG_NA,2024-10-19,OPP-927f8103
INV-d149c1bf,235229.24,PC_TEBG_NA,2024-10-28,OPP-795e6f2b
INV-6011ca2a,218325.55,PC_TEBG_NA,2024-10-21,OPP-409ca8f2
INV-b069960a,201376.78,PC_TEBG_NA,2024-10-23,OPP-e53e5f4c
INV-01921939,225903.85,PC_TEBG_NA,2024-10-16,OPP-ad5cba24
INV-d860e8e8,246043.88,PC_TEBG_NA,2024-10-21,OPP-f76b9723
INV-01612c06,250625.12,PC_TEBG_NA,2024-10-27,OPP-1bacbd0d
INV-b544e56f,272220.33,PC_TEBG_NA,2024-10-28,OPP-46e1ee40
INV-50cc6bbc,290768.96,PC_TEBG_NA,2024-11-03,OPP-2661c426
INV-e8c5eec8,210441.09,PC_TEBG_NA,2024-10-28,OPP-6772fe9f
INV-52aa14ef,203068.43,PC_TEBG_NA,2024-10-24,OPP-4269c28c
INV-0b1b1b03,226063.79,PC_TEBG_NA,2024-10-29,OPP-2b843ef3
INV-8222c407,258311.53,PC_TEBG_NA,2024-10-17,OPP-b9a5d4d0
INV-1021c452,189417.38,PC_TEBG_NA,2024-10-23,OPP-38e59b27
INV-3b6f4a0b,240572.1,PC_TEBG_NA,2024-10-24,OPP-54d1332a
INV-2d26c363,271970.28,PC_TEBG_NA,2024-11-07,OPP-fe0a824e
INV-3cbc01be,301254.71,PC_TEBG_NA,2024-10-27,OPP-752366ce
INV-d51f347e,239780.98,PC_TEBG_NA,2024-10-26,OPP-7cd2192f
INV-6f109a8c,274054.03,PC_TEBG_NA,2024-10-26,OPP-73b9c2ac
INV-69cc31db,162301.44,PC_TEBG_NA,2024-10-28,OPP-6dd49c96
INV-c930add3,240725.36,PC_TEBG_NA,2024-10-27,OPP-f337b261
INV-a79ef86c,206902.39,PC_TEBG_NA,2024-10-30,OPP-62305d27
INV-500f6e1a,244030.5,PC_TEBG_NA,2024-11-05,OPP-74b79620
INV-7f25da6f,196432.22,PC_TEBG_NA,2024-11-03,OPP-57bd56c9
INV-40fd22b7,257260.75,PC_TEBG_NA,2024-10-27,OPP-cfdfc6f9
INV-6c36f576,313684.68,PC_TEBG_NA,2024-10-26,OPP-bbec721d
INV-486114b4,157221.91,PC_TEBG_NA,2024-11-07,OPP-a689d07f
INV-90aaad2a,189549.75,PC_TEBG_NA,2024-11-02,OPP-9f85c2dd
INV-b085619a,172192.57,PC_TEBG_NA,2024-10-26,OPP-1fa3ed1f
INV-d8a651d1,165490.65,PC_TEBG_NA,2024-11-09,OPP-4d15f7d8
INV-6ea88d7a,217486.7,PC_TEBG_NA,2024-11-11,OPP-b362cd55
INV-0302aca9,209143.63,PC_TEBG_NA,2024-10-28,OPP-1e23da4b
INV-342294ff,175626.57,PC_TEBG_NA,2024-11-01,OPP-c72850c1
INV-3a6206f6,189357.64,PC_TEBG_NA,2024-11-06,OPP-4b9c22f4
INV-ffbb5901,216603.08,PC_TEBG_NA,2024-10-28,OPP-eee13cae
INV-0c17e5b7,226482.31,PC_TEBG_NA,2024-11-09,OPP-1c453357
INV-789e990d,248248.75,PC_TEBG_NA,2024-11-05,OPP-b93c4b0b
INV-b8d74e7c,163421.54,PC_TEBG_NA,2024-11-11,OPP-fa2fbd74
INV-064488f2,180618.1,PC_TEBG_NA,2024-11-04,OPP-0a190939
INV-af98bc5a,227899.91,PC_TEBG_NA,2024-11-01,OPP-1851d1cf
INV-5dc7be3a,238197.39,PC_TEBG_NA,2024-11-07,OPP-54231dbe
INV-a7a57ce6,230301.0,PC_TEBG_NA,2024-11-01,OPP-17cba85d
INV-a2fca183,168350.36,PC_TEBG_NA,2024-10-31,OPP-74dfb83f
INV-5c1197e5,232151.4,PC_TEBG_NA,2024-11-12,OPP-f1458426
INV-c1c60372,227668.64,PC_TEBG_NA,2024-11-11,OPP-dcd1c413
INV-15c1a55c,231659.3,PC_TEBG_NA,2024-11-13,OPP-1ce97871
INV-1f165223,258264.82,PC_TEBG_NA,2024-11-06,OPP-b45e9463
INV-0f249ffd,312860.55,PC_TEBG_NA,2024-11-10,OPP-ab7aeb66
INV-3db33f46,265155.36,PC_TEBG_NA,2024-11-05,OPP-a9660a5a
INV-0e05d766,210271.74,PC_TEBG_NA,2024-11-10,OPP-d3916dcf
INV-ddaa5963,205531.0,PC_TEBG_NA,2024-11-05,OPP-d94df188
INV-7dd39ed5,239098.67,PC_TEBG_NA,2024-11-04,OPP-52150ed8
INV-c54b4863,257342.7,PC_TEBG_NA,2024-11-14,OPP-8ced4707
INV-4c1ad5bd,208283.57,PC_TEBG_NA,2024-11-15,OPP-7f53dc0a
INV-2c8c8e08,184052.58,PC_TEBG_NA,2024-11-11,OPP-d36ec1bd
INV-064a1b14,204073.34,PC_TEBG_NA,2024-11-20,OPP-82226c16
INV-ec331e24,200186.31,PC_TEBG_NA,2024-11-14,OPP-d10bf4dc
INV-bbc29a0b,198232.59,PC_TEBG_NA,2024-11-19,OPP-99966612
INV-af038c15,186682.68,PC_TEBG_NA,2024-11-16,OPP-c262cad0
INV-12d88b1c,210697.2,PC_TEBG_NA,2024-11-13,OPP-8c357321
INV-a2a013d0,267598.83,PC_TEBG_NA,2024-11-15,OPP-b783e1d5
INV-217676f9,203780.24,PC_TEBG_NA,2024-11-10,OPP-1b968925
INV-2686e75a,189701.97,PC_TEBG_NA,2024-11-17,OPP-c5ab4e57
INV-893885ab,180646.79,PC_TEBG_NA,2024-11-21,OPP-d6bca712
INV-213ea084,253180.73,PC_TEBG_NA,2024-11-15,OPP-2c745800
INV-07e9267f,269659.66,PC_TEBG_NA,2024-11-11,OPP-810d5c57
INV-8fabcdb8,205054.53,PC_TEBG_NA,2024-11-11,OPP-460a6125
INV-31e8aa0b,184408.75,PC_TEBG_NA,2024-11-17,OPP-35afbb2d
INV-59048696,213397.82,PC_TEBG_NA,2024-11-17,OPP-a66c0fa1
INV-27b0a029,231353.25,PC_TEBG_NA,2024-11-13,OPP-6adfd568
INV-cf74fb33,214437.57,PC_TEBG_NA,2024-11-15,OPP-0344edb3
INV-8617e299,176086.55,PC_TEBG_NA,2024-11-23,OPP-c00c200c
INV-2c8fb498,216640.75,PC_TEBG_NA,2024-11-13,OPP-0fe1621a
INV-5817ae9b,210036.34,PC_TEBG_NA,2024-11-23,OPP-638e1388
INV-643b115a,237119.12,PC_TEBG_NA,2024-11-17,OPP-0c06df90
INV-10109407,206825.17,PC_TEBG_NA,2024-11-18,OPP-f740d87c
INV-4c353b32,270740.69,PC_TEBG_NA,2024-11-10,OPP-dec00f3a
INV-308aa5c1,213184.39,PC_TEBG_NA,2024-11-23,OPP-72e588e9
INV-a819f311,196790.68,PC_TEBG_NA,2024-11-21,OPP-bc2e2b59
INV-4dce22a7,192642.25,PC_TEBG_NA,2024-11-17,OPP-95801c3a
INV-aff1b303,232958.58,PC_TEBG_NA,2024-12-03,OPP-a971a31f
INV-d42e63d0,194415.78,PC_TEBG_NA,2024-11-17,OPP-8150e0c9
INV-80bfd4ea,261176.34,PC_TEBG_NA,2024-11-19,OPP-38a06ffe
INV-a75e4222,264207.38,PC_TEBG_NA,2024-11-22,OPP-f3476736
INV-429f2f17,250082.53,PC_TEBG_NA,2024-11-14,OPP-1d5e6aee
INV-4a653e49,192899.16,PC_TEBG_NA,2024-11-22,OPP-f57a431e
INV-5e1a94b4,219770.41,PC_TEBG_NA,2024-11-23,OPP-f1eab64a
INV-b1c4ea8e,198021.42,PC_TEBG_NA,2024-11-22,OPP-e94d4fbe
INV-c81e660e,154338.87,PC_TEBG_NA,2024-11-19,OPP-4be318a8
INV-4c825d09,218202.61,PC_TEBG_NA,2024-11-28,OPP-dd6d6b41
INV-7546684f,260431.77,PC_TEBG_NA,2024-11-15,OPP-bdcac10f
INV-6cf6202e,251780.62,PC_TEBG_NA,2024-11-21,OPP-0614ac41
INV-3b345d36,246729.26,PC_TEBG_NA,2024-11-24,OPP-cb51a911
INV-48a5141b,235543.5,PC_TEBG_NA,2024-11-21,OPP-685a9f2b
INV-63e07b88,211347.53,PC_TEBG_NA,2024-11-19,OPP-ac5d4e57
INV-74a3f9f3,252666.45,PC_TEBG_NA,2024-11-25,OPP-c186a221
INV-2f5de8eb,219366.46,PC_TEBG_NA,2024-11-20,OPP-d2769c96
INV-7a395524,192337.26,PC_TEBG_NA,2024-11-26,OPP-cc27f386
INV-7a7fce95,225250.83,PC_TEBG_NA,2024-11-17,OPP-cb863dea
INV-2370b811,278009.3,PC_TEBG_NA,2024-11-26,OPP-f26d3dd3
INV-b86d8ca3,225133.85,PC_TEBG_NA,2024-12-03,OPP-5806a961
INV-28e55840,211077.67,PC_TEBG_NA,2024-11-27,OPP-abc53545
INV-5c2ce4de,223017.4,PC_TEBG_NA,2024-12-02,OPP-7cb882a0
INV-597fab0a,179219.74,PC_TEBG_NA,2024-11-29,OPP-9e98961d
INV-8220a9b5,231767.52,PC_TEBG_NA,2024-12-01,OPP-9dc89e1a
INV-8ae846a8,222206.34,PC_TEBG_NA,2024-11-23,OPP-f56aabc0
INV-91fab5a7,257851.25,PC_TEBG_NA,2024-11-26,OPP-7ade4367
INV-17c094d7,223309.37,PC_TEBG_NA,2024-12-02,OPP-04c4f46a
INV-0e59ea60,177452.47,PC_TEBG_NA,2024-11-23,OPP-78dbcde3
INV-de8e2268,265667.0,PC_TEBG_NA,2024-12-01,OPP-db6f1c33
INV-0a1bc4e6,299799.53,PC_TEBG_NA,2024-11-29,OPP-808e08d2
INV-dbd3acc1,202311.73,PC_TEBG_NA,2024-12-01,OPP-a8cf4f62
INV-07b71721,219137.42,PC_TEBG_NA,2024-12-02,OPP-34ef2552
INV-9143ea5b,239493.43,PC_TEBG_NA,2024-12-03,OPP-0a3731ab
INV-c1b270f9,231123.8,PC_TEBG_NA,2024-12-05,OPP-bdedcb7a
INV-0018d327,222639.81,PC_TEBG_NA,2024-12-07,OPP-390fecf5
INV-09526b6e,197385.02,PC_TEBG_NA,2024-12-04,OPP-9aad9234
INV-73df2eed,183022.48,PC_TEBG_NA,2024-12-08,OPP-13bc0dc6
INV-def2f164,212490.96,PC_TEBG_NA,2024-12-11,OPP-1d03c3d5
INV-887abf0c,192809.7,PC_TEBG_NA,2024-12-04,OPP-227d4660
INV-2d0e80a5,195115.26,PC_TEBG_NA,2024-12-01,OPP-2e16f0b6
INV-7c7a6f39,196782.08,PC_TEBG_NA,2024-12-08,OPP-de0787b1
INV-507d0840,207030.29,PC_TEBG_NA,2024-12-06,OPP-95284c0a
INV-8b97cc79,212769.84,PC_TEBG_NA,2024-12-03,OPP-62ada157
INV-a1367eea,223417.55,PC_TEBG_NA,2024-12-04,OPP-811db4af
INV-aa4d6006,230422.3,PC_TEBG_NA,2024-12-11,OPP-998d65ba
INV-408d5241,211229.17,PC_TEBG_NA,2024-12-13,OPP-e59fc1c2
INV-c40d5ffa,182406.79,PC_TEBG_NA,2024-12-11,OPP-6dd013f3
INV-d4423c75,212018.78,PC_TEBG_NA,2024-11-27,OPP-59bb8900
INV-a196b58c,199710.51,PC_TEBG_NA,2024-12-19,OPP-224629cd
INV-789c1b6d,231535.22,PC_TEBG_NA,2024-11-30,OPP-9929afeb
INV-530a6229,209254.57,PC_TEBG_NA,2024-12-10,OPP-85c53910
INV-fdd4acec,198374.03,PC_TEBG_NA,2024-12-11,OPP-cde5c35a
INV-02733a07,259772.08,PC_TEBG_NA,2024-12-12,OPP-fde6849b
INV-218e7d3a,267305.26,PC_TEBG_NA,2024-12-05,OPP-5ec646eb
INV-34737695,181478.54,PC_TEBG_NA,2024-12-12,OPP-65ebd4dc
INV-cd9114fc,180569.46,PC_TEBG_NA,2024-12-03,OPP-b3061300
INV-17307357,183680.87,PC_TEBG_NA,2024-12-10,OPP-cd04c001
INV-0955cbcb,198151.91,PC_TEBG_NA,2024-12-14,OPP-015aba1d
INV-37e93ae8,209330.24,PC_TEBG_NA,2024-12-08,OPP-1690636b
INV-e43c2c85,238857.77,PC_TEBG_NA,2024-12-06,OPP-b9787c4b
INV-c6620ebc,228996.64,PC_TEBG_NA,2024-12-13,OPP-b62bccb1
INV-775904e6,216181.1,PC_TEBG_NA,2022-03-09,OPP-840c5cb0
INV-57f0678f,203081.19,PC_TEBG_NA,2022-02-27,OPP-f9c3ee05
INV-98e4a330,411914.52,PC_TEBG_NA,2022-03-05,OPP-ab6ef8dd
INV-691fd43a,309001.54,PC_TEBG_NA,2022-03-07,OPP-1190e515
INV-d04baef8,210061.78,PC_TEBG_NA,2022-03-15,OPP-953b0f1f
INV-9623d568,237447.26,PC_TEBG_NA,2022-03-21,OPP-31cc6738
INV-2656e6dc,203851.32,PC_TEBG_NA,2022-03-03,OPP-8198d1f5
INV-f1d3bef3,225076.07,PC_TEBG_NA,2022-03-10,OPP-1df44d3e
INV-121d3ee2,276648.13,PC_TEBG_NA,2022-03-16,OPP-71594914
INV-d9a8a70b,235981.06,PC_TEBG_NA,2022-03-14,OPP-c68da4b2
INV-41d05139,164379.5,PC_TEBG_NA,2022-03-13,OPP-1dc3c26e
INV-b4cf76af,314872.68,PC_TEBG_NA,2022-03-12,OPP-b38046ef
INV-0ad5091a,234766.89,PC_TEBG_NA,2022-03-11,OPP-89207bc4
INV-3369c1b4,379728.92,PC_TEBG_NA,2022-03-13,OPP-66205167
INV-f2cdc154,329935.43,PC_TEBG_NA,2022-03-24,OPP-5a81762a
INV-d045fc3d,218389.26,PC_TEBG_NA,2022-03-20,OPP-aee01ec9
INV-a4dd0c9f,233717.8,PC_TEBG_NA,2022-03-15,OPP-df6c0d60
INV-dbc13cfa,218926.27,PC_TEBG_NA,2022-03-13,OPP-5b249c2a
INV-1609a740,191255.48,PC_TEBG_NA,2022-03-17,OPP-f4adfa22
INV-bcb4ba2b,174773.23,PC_TEBG_NA,2022-03-18,OPP-9313b3a7
INV-64758824,207223.94,PC_TEBG_NA,2022-03-21,OPP-65db6e43
INV-654608e9,443206.15,PC_TEBG_NA,2022-03-15,OPP-6c5540f0
INV-0d3fb153,338454.19,PC_TEBG_NA,2022-03-20,OPP-afb3e3ad
INV-671b4e5c,248819.75,PC_TEBG_NA,2022-03-24,OPP-50ce857f
INV-15559318,185976.38,PC_TEBG_NA,2022-03-22,OPP-9cdf0664
INV-78ae9322,376128.43,PC_TEBG_NA,2022-03-21,OPP-9cf3137e
INV-4092ffca,209490.93,PC_TEBG_NA,2022-03-24,OPP-c08fe6d7
INV-b5e1d326,286906.16,PC_TEBG_NA,2022-03-18,OPP-6ea5e341
INV-4eb6c54e,345501.09,PC_TEBG_NA,2022-04-04,OPP-ce40483b
INV-cae4160e,348475.47,PC_TEBG_NA,2022-03-28,OPP-d9719e00
INV-71436bc4,328497.51,PC_TEBG_NA,2022-04-03,OPP-79fe7ccc
INV-b5a5d546,303990.13,PC_TEBG_NA,2022-03-27,OPP-ee8d5daa
INV-d511787f,325564.16,PC_TEBG_NA,2022-04-09,OPP-f68ece81
INV-b34277aa,283635.79,PC_TEBG_NA,2022-04-01,OPP-48dc1e26
INV-c9a392fe,257140.77,PC_TEBG_NA,2022-04-09,OPP-9256d707
INV-0f012b2b,306624.66,PC_TEBG_NA,2022-04-02,OPP-50405c43
INV-df90470f,235880.63,PC_TEBG_NA,2022-04-09,OPP-457083e4
INV-8ab620cb,234755.56,PC_TEBG_NA,2022-04-09,OPP-f72cb6c8
INV-abd13488,199328.76,PC_TEBG_NA,2022-04-08,OPP-3c10871b
INV-ffca380c,213652.96,PC_TEBG_NA,2022-04-04,OPP-1a5ed196
INV-f60007ef,211915.29,PC_TEBG_NA,2022-04-05,OPP-c55be95d
INV-adaef93e,302446.87,PC_TEBG_NA,2022-04-09,OPP-bcd2e8eb
