DATE,CAMPAIGN_ID,CHANNEL,SPEND_AMT,IMPRESSIONS,CLICKS,VIDEO_VIEWS_50
2022-08-08,CMP-107,YouTube,120536.76,6696486,32842,1004472
2022-08-09,CMP-107,YouTube,88069.63,4892757,23998,733913
2022-08-10,CMP-107,YouTube,82768.26,4598236,20015,689735
2022-08-11,CMP-107,YouTube,105399.24,5855513,28328,878326
2022-08-12,CMP-107,YouTube,131762.95,7320163,34586,1098024
2022-08-13,CMP-107,YouTube,110603.93,6144662,32348,921699
2022-08-14,CMP-107,YouTube,74680.7,4148927,22101,622339
2022-08-15,CMP-107,YouTube,85121.75,4728985,28005,709347
2022-08-16,CMP-107,YouTube,83262.38,4625687,22338,693853
2022-08-17,CMP-107,YouTube,79254.56,4403031,26390,660454
2022-08-18,CMP-107,YouTube,105641.51,5868972,30464,880345
2022-08-19,CMP-107,YouTube,78097.84,4338768,23862,650815
2022-08-20,CMP-107,YouTube,87139.14,4841063,28059,726159
2022-08-21,CMP-107,YouTube,86837.45,4824302,21137,723645
2022-08-22,CMP-107,YouTube,76165.45,4231413,20920,634711
2022-08-23,CMP-107,YouTube,109607.11,6089283,25157,913392
2022-08-24,CMP-107,YouTube,122943.89,6830216,33512,1024532
2022-08-25,CMP-107,YouTube,107046.51,5947028,29030,892054
2022-08-26,CMP-107,YouTube,99220.71,5512261,28218,826839
2022-08-27,CMP-107,YouTube,83678.74,4648819,20286,697322
2022-08-28,CMP-107,YouTube,128404.15,7133564,42032,1070034
2022-08-29,CMP-107,YouTube,97482.85,5415713,24595,812356
2022-08-30,CMP-107,YouTube,114617.96,6367664,30676,955149
2022-08-31,CMP-107,YouTube,75458.79,4192155,18077,628823
2022-09-01,CMP-107,YouTube,119173.94,6620774,35208,993116
2022-09-02,CMP-107,YouTube,75567.01,4198167,18656,629725
2022-09-03,CMP-107,YouTube,88479.19,4915510,26267,737326
2022-09-04,CMP-107,YouTube,75099.5,4172194,17557,625829
2022-09-05,CMP-107,YouTube,124487.72,6915984,30133,1037397
2022-09-06,CMP-107,YouTube,115171.63,6398423,28641,959763
2022-09-07,CMP-107,YouTube,80146.59,4452588,19975,667888
2022-09-08,CMP-107,YouTube,119572.4,6642911,37940,996436
2022-09-09,CMP-107,YouTube,126405.99,7022555,33668,1053383
2022-09-10,CMP-107,YouTube,116142.61,6452367,28454,967855
2022-09-11,CMP-107,YouTube,92408.5,5133805,29738,770070
2022-09-12,CMP-107,YouTube,74674.84,4148602,17303,622290
2022-09-13,CMP-107,YouTube,87011.32,4833962,19592,725094
2022-09-14,CMP-107,YouTube,85336.94,4740941,24492,711141
2022-09-15,CMP-107,YouTube,100528.62,5584923,32310,837738
2022-09-16,CMP-107,YouTube,125597.23,6977624,32680,1046643
2022-09-17,CMP-107,YouTube,90273.7,5015205,23869,752280
2022-09-18,CMP-107,YouTube,111218.37,6178798,28027,926819
2022-09-19,CMP-107,YouTube,113361.38,6297854,30348,944678
2022-09-20,CMP-107,YouTube,108797.23,6044290,29449,906643
2022-09-21,CMP-107,YouTube,92491.93,5138440,30300,770766
2022-09-22,CMP-107,YouTube,122189.22,6788289,29055,1018243
2022-09-23,CMP-107,YouTube,128827.16,7157064,35605,1073559
2022-09-24,CMP-107,YouTube,130478.33,7248796,40591,1087319
2021-06-30,CMP-108,LinkedIn,91517.72,1220236,4429,0
2021-07-01,CMP-108,LinkedIn,184062.83,2454171,10340,0
2021-07-02,CMP-108,LinkedIn,153490.23,2046536,7005,0
2021-07-03,CMP-108,LinkedIn,215664.34,2875524,13730,0
2021-07-04,CMP-108,LinkedIn,182344.92,2431265,8447,0
2021-07-05,CMP-108,LinkedIn,155043.89,2067251,6676,0
2021-07-06,CMP-108,LinkedIn,224216.0,2989546,10129,0
2021-07-07,CMP-108,LinkedIn,187821.26,2504283,9111,0
2021-07-08,CMP-108,LinkedIn,185414.37,2472191,10487,0
2021-07-09,CMP-108,LinkedIn,215105.31,2868070,10125,0
2021-07-10,CMP-108,LinkedIn,126888.59,1691847,5784,0
2021-07-11,CMP-108,LinkedIn,222677.37,2969031,13652,0
2021-07-12,CMP-108,LinkedIn,190072.79,2534303,10544,0
2021-07-13,CMP-108,LinkedIn,197358.97,2631452,9159,0
2021-07-14,CMP-108,LinkedIn,224228.19,2989709,11570,0
2021-07-15,CMP-108,LinkedIn,166985.53,2226473,8973,0
2021-07-16,CMP-108,LinkedIn,130764.23,1743523,6043,0
2021-07-17,CMP-108,LinkedIn,205224.11,2736321,9118,0
2021-07-18,CMP-108,LinkedIn,190691.14,2542548,9134,0
2021-07-19,CMP-108,LinkedIn,167648.93,2235319,8185,0
2021-07-20,CMP-108,LinkedIn,164026.19,2187015,9514,0
2021-07-21,CMP-108,LinkedIn,157717.55,2102900,8635,0
2021-07-22,CMP-108,LinkedIn,176996.42,2359952,10057,0
2021-07-23,CMP-108,LinkedIn,226643.62,3021914,13212,0
2021-07-24,CMP-108,LinkedIn,148862.83,1984837,6450,0
2021-07-25,CMP-108,LinkedIn,153961.77,2052823,8523,0
2021-07-26,CMP-108,LinkedIn,131244.76,1749930,6989,0
2021-07-27,CMP-108,LinkedIn,190011.34,2533484,9462,0
2021-07-28,CMP-108,LinkedIn,208766.65,2783555,9382,0
2021-07-29,CMP-108,LinkedIn,133799.64,1783995,7787,0
2021-07-30,CMP-108,LinkedIn,179091.11,2387881,10271,0
2021-07-31,CMP-108,LinkedIn,172554.8,2300730,8269,0
2021-08-01,CMP-108,LinkedIn,213958.94,2852785,12777,0
2021-08-02,CMP-108,LinkedIn,200554.69,2674062,9721,0
2021-08-03,CMP-108,LinkedIn,189298.91,2523985,9534,0
2021-08-04,CMP-108,LinkedIn,135571.45,1807619,8437,0
2021-08-05,CMP-108,LinkedIn,140445.51,1872606,8839,0
2021-08-06,CMP-108,LinkedIn,173759.23,2316789,8099,0
2021-08-07,CMP-108,LinkedIn,184091.57,2454554,11282,0
2021-08-08,CMP-108,LinkedIn,204598.24,2727976,12249,0
2021-08-09,CMP-108,LinkedIn,196685.2,2622469,11296,0
2021-08-10,CMP-108,LinkedIn,217201.39,2896018,10424,0
2021-08-11,CMP-108,LinkedIn,178437.48,2379166,8455,0
2021-08-12,CMP-108,LinkedIn,232121.25,3094949,14578,0
2021-08-13,CMP-108,LinkedIn,129951.92,1732692,7500,0
2021-08-14,CMP-108,LinkedIn,225395.77,3005276,10485,0
2021-08-15,CMP-108,LinkedIn,186897.74,2491969,11624,0
2021-08-16,CMP-108,LinkedIn,129361.38,1724818,7444,0
2021-08-17,CMP-108,LinkedIn,157742.04,2103227,9841,0
2021-08-18,CMP-108,LinkedIn,230331.61,3071088,14467,0
2021-08-19,CMP-108,LinkedIn,176798.58,2357314,10794,0
2021-08-20,CMP-108,LinkedIn,216700.77,2889343,10721,0
2021-08-21,CMP-108,LinkedIn,215016.27,2866883,9343,0
2021-08-22,CMP-108,LinkedIn,189949.61,2532661,9036,0
2021-08-23,CMP-108,LinkedIn,138694.45,1849259,6145,0
2021-08-24,CMP-108,LinkedIn,200726.26,2676350,10019,0
2021-08-25,CMP-108,LinkedIn,203794.65,2717262,8979,0
2021-08-26,CMP-108,LinkedIn,159675.15,2129001,8650,0
2021-08-27,CMP-108,LinkedIn,210901.2,2812016,10432,0
2021-08-28,CMP-108,LinkedIn,193141.21,2575216,11891,0
2021-08-29,CMP-108,LinkedIn,192060.71,2560809,9149,0
2021-08-30,CMP-108,LinkedIn,128332.92,1711105,7857,0
2021-08-31,CMP-108,LinkedIn,127995.53,1706607,7849,0
2021-09-01,CMP-108,LinkedIn,182694.77,2435930,11454,0
2021-09-02,CMP-108,LinkedIn,211769.64,2823595,13543,0
2021-09-03,CMP-108,LinkedIn,163491.68,2179889,9651,0
2021-09-04,CMP-108,LinkedIn,169010.34,2253471,8941,0
2021-09-05,CMP-108,LinkedIn,193315.12,2577534,11851,0
2021-09-06,CMP-108,LinkedIn,231735.03,3089800,13685,0
2021-09-07,CMP-108,LinkedIn,170716.59,2276221,8818,0
2021-09-08,CMP-108,LinkedIn,205175.48,2735673,9799,0
2021-09-09,CMP-108,LinkedIn,137606.99,1834759,6912,0
2021-09-10,CMP-108,LinkedIn,156652.72,2088702,7674,0
2021-09-11,CMP-108,LinkedIn,150874.16,2011655,6572,0
2021-07-06,CMP-109,Programmatic,90259.62,6017307,5843,902596
2021-07-07,CMP-109,Programmatic,64979.94,4331995,4643,649799
2021-07-08,CMP-109,Programmatic,58022.2,3868146,4564,580221
2021-07-09,CMP-109,Programmatic,81822.77,5454851,4558,818227
2021-07-10,CMP-109,Programmatic,66373.14,4424876,5095,663731
2021-07-11,CMP-109,Programmatic,88458.51,5897233,5820,884584
2021-07-12,CMP-109,Programmatic,74577.6,4971840,4309,745776
2021-07-13,CMP-109,Programmatic,90404.0,6026933,5380,904039
2021-07-14,CMP-109,Programmatic,88374.71,5891647,6244,883747
2021-07-15,CMP-109,Programmatic,74339.86,4955990,4981,743398
2021-07-16,CMP-109,Programmatic,58542.38,3902825,3397,585423
2021-07-17,CMP-109,Programmatic,58115.73,3874381,3388,581157
2021-07-18,CMP-109,Programmatic,81539.54,5435969,5110,815395
2021-07-19,CMP-109,Programmatic,51301.67,3420111,4061,513016
2021-07-20,CMP-109,Programmatic,85905.13,5727008,6706,859051
2021-07-21,CMP-109,Programmatic,90560.66,6037377,5249,905606
2021-07-22,CMP-109,Programmatic,65479.14,4365275,4816,654791
2021-07-23,CMP-109,Programmatic,78038.57,5202571,4482,780385
2021-07-24,CMP-109,Programmatic,83058.2,5537213,4926,830581
2021-07-25,CMP-109,Programmatic,58255.3,3883686,3941,582552
2021-07-26,CMP-109,Programmatic,73719.93,4914662,5072,737199
2021-07-27,CMP-109,Programmatic,52711.21,3514080,4044,527112
2021-07-28,CMP-109,Programmatic,60005.8,4000386,3407,600057
2021-07-29,CMP-109,Programmatic,86113.02,5740868,6787,861130
2021-07-30,CMP-109,Programmatic,84997.74,5666515,6368,849977
2021-07-31,CMP-109,Programmatic,76330.12,5088674,5192,763301
2021-08-01,CMP-109,Programmatic,52522.68,3501511,3373,525226
2021-08-02,CMP-109,Programmatic,64492.35,4299489,3886,644923
2021-08-03,CMP-109,Programmatic,79186.49,5279099,5270,791864
2021-08-04,CMP-109,Programmatic,52273.79,3484919,3094,522737
2021-08-05,CMP-109,Programmatic,77503.9,5166926,4290,775038
2021-08-06,CMP-109,Programmatic,84540.21,5636013,5625,845401
2021-08-07,CMP-109,Programmatic,69012.81,4600854,4770,690128
2021-08-08,CMP-109,Programmatic,83428.89,5561925,5223,834288
2021-08-09,CMP-109,Programmatic,77284.26,5152284,5287,772842
2021-08-10,CMP-109,Programmatic,60065.64,4004376,4610,600656
2021-08-11,CMP-109,Programmatic,82287.02,5485801,5833,822870
2021-08-12,CMP-109,Programmatic,84514.02,5634267,6462,845140
2021-08-13,CMP-109,Programmatic,78555.66,5237044,5943,785556
2021-08-14,CMP-109,Programmatic,78099.36,5206623,5581,780993
2021-08-15,CMP-109,Programmatic,74795.46,4986363,5490,747954
2021-08-16,CMP-109,Programmatic,55523.18,3701545,4265,555231
2021-08-17,CMP-109,Programmatic,85404.79,5693652,4621,854047
2021-08-18,CMP-109,Programmatic,83476.47,5565097,4738,834764
2021-08-19,CMP-109,Programmatic,62918.34,4194556,4603,629183
2021-08-20,CMP-109,Programmatic,55613.45,3707563,4179,556134
2021-08-21,CMP-109,Programmatic,83741.14,5582742,5599,837411
2021-08-22,CMP-109,Programmatic,49145.85,3276389,2997,491458
2021-08-23,CMP-109,Programmatic,74724.89,4981659,5940,747248
2021-08-24,CMP-109,Programmatic,75348.57,5023238,4540,753485
2021-08-25,CMP-109,Programmatic,75440.41,5029360,5109,754404
2021-08-26,CMP-109,Programmatic,81550.47,5436697,4582,815504
2021-08-27,CMP-109,Programmatic,80762.1,5384139,5473,807620
2021-08-28,CMP-109,Programmatic,89223.52,5948234,5572,892235
2021-08-29,CMP-109,Programmatic,75382.44,5025495,5893,753824
2021-08-30,CMP-109,Programmatic,53173.02,3544868,4164,531730
2021-08-31,CMP-109,Programmatic,77697.75,5179850,4284,776977
2021-09-01,CMP-109,Programmatic,61487.38,4099158,4440,614873
2021-09-02,CMP-109,Programmatic,51700.01,3446667,3559,517000
2021-09-03,CMP-109,Programmatic,63369.32,4224621,4428,633693
2021-09-04,CMP-109,Programmatic,50794.7,3386313,3889,507946
2021-09-05,CMP-109,Programmatic,89663.3,5977553,7098,896632
2021-09-06,CMP-109,Programmatic,80285.49,5352365,4560,802854
2021-09-07,CMP-109,Programmatic,80646.27,5376417,4354,806462
2021-09-08,CMP-109,Programmatic,49805.19,3320345,3086,498051
2021-09-09,CMP-109,Programmatic,69350.35,4623356,5123,693503
2021-09-10,CMP-109,Programmatic,77505.44,5167029,5055,775054
2021-09-11,CMP-109,Programmatic,60342.08,4022805,4822,603420
2021-09-12,CMP-109,Programmatic,66733.47,4448897,4362,667334
2021-09-13,CMP-109,Programmatic,55733.44,3715562,4153,557334
2021-09-14,CMP-109,Programmatic,77940.6,5196040,4615,779406
2021-09-15,CMP-109,Programmatic,52329.72,3488647,3740,523297
2021-09-16,CMP-109,Programmatic,76299.51,5086633,4625,762994
2021-09-17,CMP-109,Programmatic,88715.39,5914359,5088,887153
2021-09-18,CMP-109,Programmatic,66991.27,4466084,5258,669912
2021-09-19,CMP-109,Programmatic,66463.07,4430871,4676,664630
2021-09-20,CMP-109,Programmatic,65535.8,4369053,3974,655357
2021-09-21,CMP-109,Programmatic,90102.73,6006848,5789,901027
2021-09-22,CMP-109,Programmatic,86337.21,5755814,5134,863372
2021-09-23,CMP-109,Programmatic,57806.48,3853765,3131,578064
2021-09-24,CMP-109,Programmatic,76180.34,5078689,4811,761803
2021-09-25,CMP-109,Programmatic,85091.19,5672746,5611,850911
2021-09-26,CMP-109,Programmatic,89441.44,5962762,5212,894414
2021-09-27,CMP-109,Programmatic,85269.87,5684658,6313,852698
2021-09-28,CMP-109,Programmatic,81176.61,5411773,6158,811765
2021-09-29,CMP-109,Programmatic,80761.93,5384128,5655,807619
2021-09-30,CMP-109,Programmatic,54376.9,3625126,2947,543768
2021-10-01,CMP-109,Programmatic,62469.9,4164660,4358,624699
2021-10-02,CMP-109,Programmatic,58749.85,3916656,3887,587498
2024-07-06,CMP-110,Meta (Instagram),33948.71,2424907,15629,363736
2024-07-07,CMP-110,Meta (Instagram),41966.98,2997641,15831,449646
2024-07-08,CMP-110,Meta (Instagram),43577.59,3112685,15420,466902
2024-07-09,CMP-110,Meta (Instagram),45952.61,3282329,17874,492349
2024-07-10,CMP-110,Meta (Instagram),51618.06,3687004,20443,553050
2024-07-11,CMP-110,Meta (Instagram),42621.71,3044407,14698,456661
2024-07-12,CMP-110,Meta (Instagram),32562.77,2325912,13355,348886
2024-07-13,CMP-110,Meta (Instagram),43271.29,3090806,19286,463620
2024-07-14,CMP-110,Meta (Instagram),38323.56,2737397,17705,410609
2024-07-15,CMP-110,Meta (Instagram),53262.17,3804440,25381,570666
2024-07-16,CMP-110,Meta (Instagram),31700.08,2264291,13479,339643
2024-07-17,CMP-110,Meta (Instagram),33416.41,2386886,12843,358032
2024-07-18,CMP-110,Meta (Instagram),56587.53,4041966,20783,606294
2024-07-19,CMP-110,Meta (Instagram),43769.26,3126375,19644,468956
2024-07-20,CMP-110,Meta (Instagram),49119.08,3508505,21553,526275
2024-07-21,CMP-110,Meta (Instagram),30915.71,2208264,12329,331239
2024-07-22,CMP-110,Meta (Instagram),44263.93,3161709,15842,474256
2024-07-23,CMP-110,Meta (Instagram),39873.09,2848078,13897,427211
2024-07-24,CMP-110,Meta (Instagram),32723.91,2337421,13446,350613
2024-07-25,CMP-110,Meta (Instagram),34146.59,2439041,15029,365856
2024-07-26,CMP-110,Meta (Instagram),48777.45,3484103,23418,522615
2024-07-27,CMP-110,Meta (Instagram),35918.7,2565621,13346,384843
2024-07-28,CMP-110,Meta (Instagram),33406.88,2386206,15098,357930
2024-07-29,CMP-110,Meta (Instagram),49224.47,3516033,17143,527404
2024-07-30,CMP-110,Meta (Instagram),55261.74,3947267,19439,592090
2024-07-31,CMP-110,Meta (Instagram),44883.71,3205979,20844,480896
2024-08-01,CMP-110,Meta (Instagram),53547.21,3824800,24914,573720
2024-08-02,CMP-110,Meta (Instagram),51727.62,3694830,20745,554224
2024-08-03,CMP-110,Meta (Instagram),52071.8,3719414,18568,557912
2024-08-04,CMP-110,Meta (Instagram),54173.9,3869564,23659,580434
2024-08-05,CMP-110,Meta (Instagram),52136.78,3724055,21918,558608
2024-08-06,CMP-110,Meta (Instagram),47571.57,3397969,20603,509695
2024-08-07,CMP-110,Meta (Instagram),49884.44,3563174,17801,534476
2024-08-08,CMP-110,Meta (Instagram),32244.93,2303209,12421,345481
2024-08-09,CMP-110,Meta (Instagram),34851.63,2489401,17157,373410
2024-08-10,CMP-110,Meta (Instagram),36419.68,2601405,18579,390210
2024-08-11,CMP-110,Meta (Instagram),39512.25,2822303,14780,423345
2024-08-12,CMP-110,Meta (Instagram),51411.49,3672249,23432,550837
2024-08-13,CMP-110,Meta (Instagram),43751.07,3125076,19165,468761
2024-08-14,CMP-110,Meta (Instagram),49558.9,3539921,18932,530988
2024-08-15,CMP-110,Meta (Instagram),56841.68,4060120,28987,609018
2024-08-16,CMP-110,Meta (Instagram),47748.9,3410635,18004,511595
2024-08-17,CMP-110,Meta (Instagram),48534.71,3466765,17241,520014
2024-08-18,CMP-110,Meta (Instagram),31464.46,2247461,12177,337119
2024-08-19,CMP-110,Meta (Instagram),42816.25,3058303,21052,458745
2024-08-20,CMP-110,Meta (Instagram),49768.28,3554876,23399,533231
2024-08-21,CMP-110,Meta (Instagram),41840.51,2988608,16826,448291
2024-08-22,CMP-110,Meta (Instagram),40409.5,2886392,20696,432958
2024-08-23,CMP-110,Meta (Instagram),31712.97,2265212,15586,339781
2024-08-24,CMP-110,Meta (Instagram),45866.0,3276142,19174,491421
2023-03-07,CMP-111,TikTok,41930.72,5241339,48193,786200
2023-03-08,CMP-111,TikTok,52431.13,6553890,50789,983083
2023-03-09,CMP-111,TikTok,36608.88,4576109,37961,686416
2023-03-10,CMP-111,TikTok,52726.88,6590859,46624,988628
2023-03-11,CMP-111,TikTok,45387.4,5673425,47775,851013
2023-03-12,CMP-111,TikTok,48180.86,6022607,41080,903391
2023-03-13,CMP-111,TikTok,47742.41,5967801,55553,895170
2023-03-14,CMP-111,TikTok,34145.16,4268145,30560,640221
2023-03-15,CMP-111,TikTok,54224.0,6777999,47304,1016699
2023-03-16,CMP-111,TikTok,51256.47,6407059,51098,961058
2023-03-17,CMP-111,TikTok,35858.27,4482283,41176,672342
2023-03-18,CMP-111,TikTok,40881.68,5110210,41123,766531
2023-03-19,CMP-111,TikTok,38698.79,4837348,40137,725602
2023-03-20,CMP-111,TikTok,33735.34,4216918,32265,632537
2023-03-21,CMP-111,TikTok,54173.71,6771714,48932,1015757
2023-03-22,CMP-111,TikTok,46243.86,5780482,43010,867072
2023-03-23,CMP-111,TikTok,49204.44,6150555,41939,922583
2023-03-24,CMP-111,TikTok,54184.08,6773009,53182,1015951
2023-03-25,CMP-111,TikTok,35574.71,4446839,29505,667025
2023-03-26,CMP-111,TikTok,33893.45,4236680,34161,635502
2023-03-27,CMP-111,TikTok,38135.0,4766875,43151,715031
2023-03-28,CMP-111,TikTok,40516.03,5064503,36443,759675
2023-03-29,CMP-111,TikTok,45239.76,5654970,48981,848245
2023-03-30,CMP-111,TikTok,33824.57,4228070,29327,634210
2023-03-31,CMP-111,TikTok,30518.2,3814775,33404,572216
2023-04-01,CMP-111,TikTok,33159.36,4144920,32822,621738
2023-04-02,CMP-111,TikTok,36426.73,4553340,40880,683001
2023-04-03,CMP-111,TikTok,31738.22,3967277,36413,595091
2023-04-04,CMP-111,TikTok,24863.26,3107907,21003,466186
2023-04-05,CMP-111,TikTok,26020.98,3252621,21410,487893
2023-04-06,CMP-111,TikTok,30756.65,3844581,36128,576687
2023-04-07,CMP-111,TikTok,21847.12,2730890,18544,409633
2023-04-08,CMP-111,TikTok,29326.08,3665760,34415,549864
2023-04-09,CMP-111,TikTok,26861.64,3357704,26939,503655
2023-04-10,CMP-111,TikTok,21887.51,2735938,18808,410390
2023-04-11,CMP-111,TikTok,39007.41,4875926,46264,731388
2023-04-12,CMP-111,TikTok,21223.9,2652986,25059,397947
2023-04-13,CMP-111,TikTok,32712.2,4089024,37526,613353
2023-04-14,CMP-111,TikTok,29372.11,3671514,29555,550727
2023-04-15,CMP-111,TikTok,29989.96,3748745,31991,562311
2023-04-16,CMP-111,TikTok,23664.22,2958027,19215,443704
2023-04-17,CMP-111,TikTok,26712.62,3339077,28899,500861
2023-04-18,CMP-111,TikTok,24791.02,3098877,26510,464831
2023-04-19,CMP-111,TikTok,38704.56,4838070,32417,725710
2023-04-20,CMP-111,TikTok,33318.73,4164841,32569,624726
2023-04-21,CMP-111,TikTok,36860.98,4607622,32100,691143
2023-04-22,CMP-111,TikTok,33681.47,4210183,38236,631527
2023-04-23,CMP-111,TikTok,38246.29,4780785,41049,717117
2023-04-24,CMP-111,TikTok,30140.83,3767603,31561,565140
2023-04-25,CMP-111,TikTok,36874.8,4609349,37916,691402
2023-04-26,CMP-111,TikTok,21684.87,2710609,25422,406591
2023-04-27,CMP-111,TikTok,33625.33,4203165,35999,630474
2023-04-28,CMP-111,TikTok,25041.41,3130175,26632,469526
2023-04-29,CMP-111,TikTok,28269.34,3533667,29979,530050
2023-04-30,CMP-111,TikTok,23065.36,2883170,24521,432475
2023-05-01,CMP-111,TikTok,39238.99,4904873,32147,735730
2023-05-02,CMP-111,TikTok,38836.12,4854514,37389,728177
2023-05-03,CMP-111,TikTok,36908.28,4613535,41077,692030
2023-05-04,CMP-111,TikTok,31406.02,3925752,34401,588862
2023-05-05,CMP-111,TikTok,37048.9,4631112,35628,694666
2023-05-06,CMP-111,TikTok,27058.68,3382334,28872,507350
2023-05-07,CMP-111,TikTok,35768.7,4471087,39521,670663
2023-05-08,CMP-111,TikTok,35586.96,4448370,34670,667255
2023-05-09,CMP-111,TikTok,35949.64,4493705,30488,674055
2023-05-10,CMP-111,TikTok,30997.94,3874742,24869,581211
2023-05-11,CMP-111,TikTok,27014.35,3376793,25571,506518
2023-05-12,CMP-111,TikTok,28311.16,3538894,30524,530834
2023-05-13,CMP-111,TikTok,28173.22,3521652,27595,528247
2023-05-14,CMP-111,TikTok,25437.57,3179695,24147,476954
2023-05-15,CMP-111,TikTok,25251.44,3156430,20940,473464
2023-05-16,CMP-111,TikTok,32066.0,4008250,34223,601237
2023-05-17,CMP-111,TikTok,32356.6,4044575,31884,606686
2023-05-18,CMP-111,TikTok,28014.3,3501787,32085,525268
2023-05-19,CMP-111,TikTok,30537.68,3817209,30283,572581
2023-05-20,CMP-111,TikTok,21598.92,2699864,20227,404979
2023-05-21,CMP-111,TikTok,28021.73,3502716,26887,525407
2023-05-22,CMP-111,TikTok,31644.35,3955543,32069,593331
2023-05-23,CMP-111,TikTok,32146.73,4018341,35552,602751
2023-05-24,CMP-111,TikTok,35861.81,4482726,38990,672408
2023-05-25,CMP-111,TikTok,38443.91,4805489,31035,720823
2023-05-26,CMP-111,TikTok,24680.96,3085120,19819,462768
2023-05-27,CMP-111,TikTok,32863.54,4107942,38095,616191
2023-05-28,CMP-111,TikTok,25545.14,3193142,29908,478971
2023-05-29,CMP-111,TikTok,22226.16,2778270,26088,416740
2023-05-30,CMP-111,TikTok,27504.12,3438015,23119,515702
2023-05-31,CMP-111,TikTok,29936.07,3742009,27023,561301
2023-08-09,CMP-112,Meta (Instagram),31816.63,2272616,15288,0
2023-08-10,CMP-112,Meta (Instagram),36821.77,2630126,14589,0
2023-08-11,CMP-112,Meta (Instagram),38358.09,2739863,17860,0
2023-08-12,CMP-112,Meta (Instagram),31068.33,2219166,12854,0
2023-08-13,CMP-112,Meta (Instagram),27814.53,1986751,10400,0
2023-08-14,CMP-112,Meta (Instagram),39886.03,2849001,14915,0
2023-08-15,CMP-112,Meta (Instagram),36519.61,2608543,16959,0
2023-08-16,CMP-112,Meta (Instagram),27490.54,1963609,12098,0
2023-08-17,CMP-112,Meta (Instagram),30721.64,2194402,15604,0
2023-08-18,CMP-112,Meta (Instagram),35621.26,2544375,17134,0
2023-08-19,CMP-112,Meta (Instagram),37060.62,2647187,12982,0
2023-08-20,CMP-112,Meta (Instagram),38850.63,2775044,19656,0
2023-08-21,CMP-112,Meta (Instagram),38169.82,2726415,18447,0
2023-08-22,CMP-112,Meta (Instagram),44269.87,3162133,16909,0
2023-08-23,CMP-112,Meta (Instagram),29760.68,2125762,13320,0
2023-08-24,CMP-112,Meta (Instagram),34055.91,2432565,16579,0
2023-08-25,CMP-112,Meta (Instagram),44611.29,3186520,17998,0
2023-08-26,CMP-112,Meta (Instagram),30296.56,2164040,14441,0
2023-08-27,CMP-112,Meta (Instagram),31115.43,2222531,15056,0
2023-08-28,CMP-112,Meta (Instagram),34330.27,2452161,15699,0
2023-08-29,CMP-112,Meta (Instagram),27245.72,1946122,12255,0
2023-08-30,CMP-112,Meta (Instagram),34935.3,2495378,15490,0
2023-08-31,CMP-112,Meta (Instagram),28810.24,2057874,13517,0
2023-09-01,CMP-112,Meta (Instagram),43807.73,3129123,16647,0
2023-09-02,CMP-112,Meta (Instagram),27249.59,1946399,9453,0
2023-09-03,CMP-112,Meta (Instagram),39041.02,2788644,17448,0
